,total_cases,year,weekofyear,week_start_date,month,fall,spring,summer,winter,station_avg_temp_c,station_max_temp_c,station_min_temp_c,reanalysis_tdtr_k,reanalysis_specific_humidity_g_per_kg,reanalysis_precip_amt_kg_per_m2,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_average,ndvi_average_cat,grassy,soily,watery,station_avg_temp_c_shift,station_max_temp_c_shift,station_min_temp_c_shift,reanalysis_tdtr_k_shift,reanalysis_specific_humidity_g_per_kg_shift,reanalysis_precip_amt_kg_per_m2_shift,grassy_shift,soily_shift,watery_shift,station_max_temp_c_shift_18,station_min_temp_c_shift_18,station_avg_temp_c_shift_18,reanalysis_tdtr_k_shift_8,reanalysis_specific_humidity_g_per_kg_shift_12,reanalysis_precip_amt_kg_per_m2_shift_8,grassy_shift_20,soily_shift_20,watery_shift_20
698,15,2003.0,51.0,2003-12-17,12,0,0,0,1,25.84285714,29.4,22.2,2.157142857,16.39,12.279999999999998,-0.03753333,-0.05259999999999998,0.2905667,0.1977429,0.0995440675,soily,0,1,0,26.18571429,29.4,21.7,1.942857143,16.20428571,10.259999999999998,0.0,1.0,0.0,32.25555555555555,23.700000000000003,27.66825396833333,2.5035714285,18.0051190475,60.522500000000015,0.0,0.95,0.05
699,22,2003.0,52.0,2003-12-24,12,0,0,0,1,26.01428571,30.0,21.1,2.7,16.37571429,9.140000000000004,0.02085,-0.03979999999999999,0.1581375,0.1479444,0.071782975,soily,0,1,0,25.64285714,29.4,22.2,2.142857143,16.46857143,50.6,0.0,0.0,1.0,32.12777777777778,23.544444444444444,27.533333333333335,2.4571428571249996,17.852619047500003,54.63500000000002,0.0,0.9,0.1
700,15,2004.0,1.0,2004-01-01,1,0,0,0,1,25.2,28.9,20.85,2.3642857145000002,15.128571430000001,14.92,-0.2683,-0.12369999999999999,0.2237571,0.1765429,0.0020750000000000074,watery,0,0,1,25.84285714,29.4,22.2,2.157142857,16.39,12.279999999999998,0.0,1.0,0.0,31.97222222222222,23.42222222222222,27.417460317222222,2.3696428571249997,17.661904761666666,54.83250000000001,0.0,0.9,0.1
701,20,2004.0,2.0,2004-01-08,1,0,0,0,1,24.38571429,27.8,20.6,2.028571429,13.88142857,20.700000000000003,-0.0731,0.0172,0.2147286,0.2224429,0.095317875,soily,0,1,0,26.01428571,30.0,21.1,2.7,16.37571429,9.140000000000004,0.0,1.0,0.0,31.849999999999998,23.266666666666666,27.299206348888887,2.357142857125,17.457857143333335,53.84000000000002,0.0,0.9,0.1
702,14,2004.0,3.0,2004-01-15,1,0,0,0,1,24.34285714,28.3,20.0,2.171428571,15.25714286,20.2,-0.06612334,0.002600000000000005,0.2821,0.2899,0.127119165,soily,0,1,0,25.2,28.9,20.85,2.3642857145000002,15.128571430000001,14.92,0.0,0.0,1.0,31.694444444444443,23.130555555555553,27.14841269833333,2.2437500000625,17.228214286666667,51.217500000000015,0.0,0.85,0.15
703,10,2004.0,4.0,2004-01-22,1,0,0,0,1,24.52857143,27.8,20.6,3.042857143,15.06142857,1.1000000000000014,-0.18634999999999996,-0.17862500000000003,-0.015533330000000012,0.010250000000000009,-0.09256458249999999,watery,0,0,1,24.38571429,27.8,20.6,2.028571429,13.88142857,20.700000000000003,0.0,1.0,0.0,31.477777777777774,22.919444444444444,26.965079365,2.2098214286875,16.844523810000002,42.29250000000002,0.0,0.85,0.15
704,21,2004.0,5.0,2004-01-29,1,0,0,0,1,24.62857143,28.9,20.0,2.457142857,14.39,2.0,-0.05350000000000001,-0.108,0.2362571,0.2804143,0.08879285,soily,0,1,0,24.34285714,28.3,20.0,2.171428571,15.25714286,20.2,0.0,1.0,0.0,31.13888888888889,22.641666666666666,26.72142857111111,2.2330357143125,16.590833334166664,22.100000000000016,0.0,0.85,0.15
705,14,2004.0,6.0,2004-02-05,2,0,0,0,1,24.98571429,31.1,19.4,2.842857143,14.94142857,3.8000000000000007,0.0721866666,-0.0489,0.2528429,0.2169857,0.12327881665,soily,0,1,0,24.52857143,27.8,20.6,3.042857143,15.06142857,1.1000000000000014,0.0,0.0,1.0,30.772222222222222,22.397222222222222,26.48015873,2.3187500000625003,16.33285714333333,17.400000000000016,0.0,0.8,0.2
706,14,2004.0,7.0,2004-02-12,2,0,0,0,1,24.88571429,28.9,20.0,1.985714286,14.87428571,3.039999999999999,-0.0423,0.023099999999999996,0.2463857,0.1925571,0.1049357,soily,0,1,0,24.62857143,28.9,20.0,2.457142857,14.39,2.0,0.0,1.0,0.0,30.494444444444444,22.275,26.290476190555555,2.3830357143125,16.076190476666667,16.367500000000014,0.0,0.8,0.2
707,9,2004.0,8.0,2004-02-19,2,0,0,0,1,25.2,29.4,20.6,2.457142857,14.65285714,1.6999999999999993,-0.1567,-0.0768,0.1538429,0.1494,0.017435725000000006,watery,0,0,1,24.98571429,31.1,19.4,2.842857143,14.94142857,3.8000000000000007,0.0,1.0,0.0,30.43333333333333,21.96388888888889,26.08968254,2.4705357143124997,15.807976190833335,10.517500000000016,0.0,0.8,0.2
708,11,2004.0,9.0,2004-02-26,2,0,0,0,1,24.18571429,28.3,19.4,2.628571429,15.00428571,19.92,0.05716667,0.052025,0.139,0.1584429,0.10165864250000001,soily,0,1,0,24.88571429,28.9,20.0,1.985714286,14.87428571,3.039999999999999,0.0,1.0,0.0,30.27777777777778,21.719444444444445,25.911111111666667,2.4491071429374998,15.516666666666666,9.362500000000015,0.0,0.8,0.2
709,5,2004.0,10.0,2004-03-04,3,0,1,0,0,25.15714286,31.1,20.6,2.685714286,15.06571429,16.2,-0.06380000000000002,0.0905,0.2206,0.2357714,0.12076784999999998,soily,0,1,0,25.2,29.4,20.6,2.457142857,14.65285714,1.6999999999999993,0.0,0.0,1.0,30.122222222222224,21.59722222222222,25.803968254444445,2.4187500000625,15.302142856666668,8.432500000000015,0.0,0.75,0.25
710,6,2004.0,11.0,2004-03-11,3,0,1,0,0,25.42857143,30.6,21.1,2.228571429,13.67142857,6.27,-0.050499999999999996,0.028249999999999997,0.1867,0.1538,0.07956250000000001,soily,0,1,0,24.18571429,28.3,19.4,2.628571429,15.00428571,19.92,0.0,1.0,0.0,29.872222222222224,21.34722222222222,25.59047619111111,2.451785714375,15.202142856666667,9.057500000000015,0.0,0.75,0.25
711,7,2004.0,12.0,2004-03-18,3,0,1,0,0,25.91428571,31.1,20.6,2.571428571,15.59142857,13.810000000000002,-0.08839,-0.0004549999999999971,0.028342859999999998,0.0116,-0.012225535,watery,0,0,1,25.15714286,31.1,20.6,2.685714286,15.06571429,16.2,0.0,1.0,0.0,29.75,21.163888888888888,25.443650794444444,2.5339285715,15.085238095,8.495000000000015,0.0,0.75,0.25
712,11,2004.0,13.0,2004-03-25,3,0,1,0,0,25.55714286,30.0,21.1,2.285714286,15.33857143,11.100000000000001,-0.40625000000000006,0.07343333,0.1199,0.1322667,-0.02016249250000001,watery,0,0,1,25.42857143,30.6,21.1,2.228571429,13.67142857,6.27,0.0,1.0,0.0,29.62777777777778,21.102777777777778,25.33571428666667,2.54107142875,14.858690475833335,6.753750000000014,0.0,0.75,0.25
713,4,2004.0,14.0,2004-04-01,4,0,1,0,0,24.7,28.9,20.6,2.414285714,14.72142857,81.1,-0.010896665999999992,0.023175,0.1476286,0.1583857,0.07957315849999999,soily,0,1,0,25.91428571,31.1,20.6,2.571428571,15.59142857,13.810000000000002,0.0,0.0,1.0,29.59444444444444,20.980555555555558,25.266666667222225,2.48214285725,14.7933333325,8.342500000000015,0.0,0.7,0.3
714,3,2004.0,15.0,2004-04-08,4,0,1,0,0,25.4,31.1,20.6,3.2,14.75571429,11.0,0.49340000000000006,0.1412,0.3543429,0.2740857,0.31575715000000004,grassy,1,0,0,25.55714286,30.0,21.1,2.285714286,15.33857143,11.100000000000001,0.0,0.0,1.0,29.5,20.825,25.225396826111112,2.4607142858750004,14.810833332500001,9.480000000000015,0.0,0.65,0.35
715,2,2004.0,16.0,2004-04-15,4,0,1,0,0,25.95714286,29.4,22.8,3.1,15.74857143,2.6000000000000014,0.006100000000000001,0.016199999999999992,0.1967286,0.1820857,0.100278575,soily,0,1,0,24.7,28.9,20.6,2.414285714,14.72142857,81.1,0.0,1.0,0.0,29.40555555555555,20.70277777777778,25.154761905555556,2.40714285725,14.880833332500002,19.142500000000013,0.0,0.65,0.35
716,6,2004.0,17.0,2004-04-22,4,0,1,0,0,25.84285714,29.4,21.7,2.571428571,14.66285714,13.8,-0.085728,-0.047049999999999995,0.2125571,0.2720286,0.087951925,soily,0,1,0,25.4,31.1,20.6,3.2,14.75571429,11.0,1.0,0.0,0.0,29.5,20.641666666666666,25.111111111666666,2.5589285715,14.839047618333334,20.137500000000014,0.05,0.65,0.3
717,10,2004.0,18.0,2004-04-29,4,0,1,0,0,26.15714286,30.0,22.8,2.514285714,16.42,11.86,0.037966665999999996,-0.08976667,0.0633,0.1553833,0.041720824,watery,0,0,1,25.95714286,29.4,22.8,3.1,15.74857143,2.6000000000000014,0.0,1.0,0.0,29.5,20.674999999999997,25.128571429444445,2.639285714375,14.896309523333334,20.250000000000014,0.05,0.65,0.3
718,7,2004.0,19.0,2004-05-06,5,0,1,0,0,26.27142857,30.6,22.2,2.3,15.75,20.56,-0.068846668,0.048816332000000004,0.09315,0.1181333,0.047813241,watery,0,0,1,25.84285714,29.4,21.7,2.571428571,14.66285714,13.8,0.0,1.0,0.0,29.5,20.647222222222226,25.128571429444445,2.632142857125,14.919047618333332,19.485000000000014,0.05,0.65,0.3
719,5,2004.0,20.0,2004-05-13,5,0,1,0,0,26.72857143,31.1,22.8,2.657142857,16.73,36.9,-0.09039999999999998,0.11852500000000002,0.1076333,0.21006,0.086454575,soily,0,1,0,26.15714286,30.0,22.8,2.514285714,16.42,11.86,0.0,0.0,1.0,29.5,20.741666666666664,25.13650793777778,2.610714285625,15.042261904166667,18.942500000000013,0.05,0.65,0.3
720,3,2004.0,21.0,2004-05-20,5,0,1,0,0,26.04285714,29.4,22.8,1.771428571,16.52142857,79.0,0.05286667,0.06016667,0.11564289999999999,0.1297857,0.089615485,soily,0,1,0,26.27142857,30.6,22.2,2.3,15.75,20.56,0.0,0.0,1.0,29.59444444444445,20.81666666666667,25.19603174722222,2.619642857,15.115238095,20.728750000000012,0.05,0.6,0.35
721,12,2004.0,22.0,2004-05-27,5,0,1,0,0,24.81428571,28.9,21.7,2.0,16.74,90.2,-0.025633330000000003,-0.008066667,0.1591143,0.1588,0.07105357574999999,soily,0,1,0,26.72857143,31.1,22.8,2.657142857,16.73,36.9,0.0,1.0,0.0,29.77777777777778,20.938888888888886,25.326190477222223,2.63035714275,15.288333333333334,23.615000000000013,0.05,0.6,0.35
722,13,2004.0,23.0,2004-06-03,6,0,0,1,0,27.95714286,33.3,22.8,2.9,17.88142857,5.359999999999996,-0.07055,-0.028539999999999982,0.08158571,0.1132429,0.023934652500000004,watery,0,0,1,26.04285714,29.4,22.8,1.771428571,16.52142857,79.0,0.0,1.0,0.0,29.83888888888889,21.094444444444445,25.420634921666664,2.5660714283750004,15.414761905,32.10250000000001,0.05,0.65,0.3
723,10,2004.0,24.0,2004-06-10,6,0,0,1,0,28.04285714,31.7,23.9,2.314285714,17.47571429,30.07,0.0218,-0.0441,0.1412,0.1782429,0.074285725,soily,0,1,0,24.81428571,28.9,21.7,2.0,16.74,90.2,0.0,1.0,0.0,29.900000000000002,21.155555555555555,25.436507937222224,2.514285714125,15.554285714166667,33.240000000000016,0.05,0.65,0.3
724,13,2004.0,25.0,2004-06-17,6,0,0,1,0,28.32857143,33.3,22.8,3.242857143,17.98428571,20.0,0.017425000000000003,0.07494,0.1466571,0.1337429,0.09319125,soily,0,1,0,27.95714286,33.3,22.8,2.9,17.88142857,5.359999999999996,0.0,0.0,1.0,30.144444444444446,21.311111111111114,25.62142857222222,2.476785714125,15.9051190475,32.53500000000001,0.05,0.6,0.35
725,13,2004.0,26.0,2004-06-24,6,0,0,1,0,28.22857143,32.2,23.9,2.857142857,17.79428571,17.0,0.010099999999999998,-0.003850000000000006,0.1837714,0.1702143,0.09005892500000001,soily,0,1,0,28.04285714,31.7,23.9,2.314285714,17.47571429,30.07,0.0,1.0,0.0,30.17777777777778,21.561111111111114,25.79126984166667,2.378571428375,16.0621428575,35.968750000000014,0.05,0.65,0.3
726,8,2004.0,27.0,2004-07-01,7,0,0,1,0,28.34285714,32.2,23.3,2.614285714,17.95142857,32.2,0.028045,0.008300000000000009,0.1515714,0.1447429,0.083164825,soily,0,1,0,28.32857143,33.3,22.8,3.242857143,17.98428571,20.0,0.0,1.0,0.0,30.422222222222224,21.716666666666665,25.982539682777777,2.4624999998750003,16.2826190475,36.74375000000002,0.05,0.65,0.3
727,21,2004.0,28.0,2004-07-08,7,0,0,1,0,27.82857143,31.1,23.3,2.571428571,17.72857143,43.83,-0.02670000000000001,-0.01173333,0.1683286,0.1751143,0.07625239249999999,soily,0,1,0,28.22857143,32.2,23.9,2.857142857,17.79428571,17.0,0.0,1.0,0.0,30.577777777777776,21.900000000000002,26.150793651111112,2.5053571427500003,16.53869047583333,37.38625000000002,0.05,0.65,0.3
728,18,2004.0,29.0,2004-07-15,7,0,0,1,0,28.24285714,31.7,25.0,2.2,18.25285714,15.8,-0.05290000000000001,-0.10099999999999999,0.1853143,0.1498429,0.045314299999999995,watery,0,0,1,28.34285714,32.2,23.3,2.614285714,17.95142857,32.2,0.0,1.0,0.0,30.79444444444444,22.116666666666667,26.381746031666665,2.5446428570000004,16.804999999166668,38.84125000000002,0.05,0.65,0.3
729,8,2004.0,30.0,2004-07-22,7,0,0,1,0,28.01428571,31.7,23.9,2.685714286,17.51,31.21,0.0674,0.08983333,0.1748286,0.1487429,0.1202012075,soily,0,1,0,27.82857143,31.1,23.3,2.571428571,17.72857143,43.83,0.0,1.0,0.0,30.79444444444444,22.266666666666666,26.53015873,2.53392857125,16.969999999166667,39.70750000000002,0.05,0.7,0.25
730,7,2004.0,31.0,2004-07-29,7,0,0,1,0,28.04285714,31.7,23.9,2.571428571,18.30714286,31.51,-0.011699999999999995,-0.05443333,0.1905286,0.1573,0.0704238175,soily,0,1,0,28.24285714,31.7,25.0,2.2,18.25285714,15.8,0.0,0.0,1.0,30.855555555555554,22.483333333333334,26.686507936111113,2.587499999875,17.269166665833335,31.807500000000015,0.05,0.65,0.3
731,20,2004.0,32.0,2004-08-05,8,0,0,1,0,28.52857143,32.2,24.4,2.971428571,18.05285714,24.6,0.0058,0.0327,0.1741,0.1838143,0.099103575,soily,0,1,0,28.01428571,31.7,23.9,2.685714286,17.51,31.21,0.0,1.0,0.0,30.88888888888889,22.666666666666668,26.803174602777776,2.673214285625,17.359999999166664,24.43375000000001,0.05,0.65,0.3
732,14,2004.0,33.0,2004-08-12,8,0,0,1,0,28.94285714,33.9,24.4,2.657142857,17.81857143,14.100000000000001,0.0374,0.1084,0.1253,0.1774143,0.11212857500000001,soily,0,1,0,28.04285714,31.7,23.9,2.571428571,18.30714286,31.51,0.0,1.0,0.0,30.983333333333334,22.822222222222223,26.941269840555556,2.6321428570000003,17.5730952375,27.702500000000015,0.05,0.65,0.3
733,14,2004.0,34.0,2004-08-19,8,0,0,1,0,29.0,32.2,24.4,2.585714286,18.77428571,44.4,-0.016400000000000005,-0.02187499999999999,0.1816,0.1706,0.07848125,soily,0,1,0,28.52857143,32.2,24.4,2.971428571,18.05285714,24.6,0.0,1.0,0.0,31.166666666666668,23.033333333333335,27.153968253333332,2.7142857141250003,17.683333332500002,27.018750000000015,0.05,0.7,0.25
734,7,2004.0,35.0,2004-08-26,8,0,0,1,0,29.05714286,33.3,25.0,2.642857143,18.53142857,13.5,0.0996,0.0633,0.1006571,0.1094286,0.093246425,soily,0,1,0,28.94285714,33.9,24.4,2.657142857,17.81857143,14.100000000000001,0.0,1.0,0.0,31.322222222222226,23.244444444444444,27.35079365,2.641071428375,17.791428570833332,26.281250000000014,0.05,0.75,0.2
735,14,2004.0,36.0,2004-09-02,9,1,0,0,0,28.61428571,32.8,24.4,2.628571429,17.82285714,25.37,0.0414,0.0498,0.1631286,0.1992,0.11338215,soily,0,1,0,29.0,32.2,24.4,2.585714286,18.77428571,44.4,0.0,1.0,0.0,31.477777777777774,23.333333333333332,27.51984126888889,2.607142857,17.96095238,29.706250000000015,0.05,0.75,0.2
736,10,2004.0,37.0,2004-09-09,9,1,0,0,0,28.98571429,33.9,25.0,2.342857143,18.71714286,33.4,0.1076,0.074925,0.1059143,0.09598571,0.0961062525,soily,0,1,0,29.05714286,33.3,25.0,2.642857143,18.53142857,13.5,0.0,1.0,0.0,31.694444444444443,23.516666666666666,27.69841269777778,2.610714285625,18.015119046666666,27.368750000000013,0.0,0.8,0.2
737,13,2004.0,38.0,2004-09-16,9,1,0,0,0,28.64285714,32.2,24.4,2.428571429,18.90428571,16.0,0.04015,0.043965,0.09487143,0.1394429,0.0796073325,soily,0,1,0,28.61428571,32.8,24.4,2.628571429,17.82285714,25.37,0.0,1.0,0.0,31.849999999999998,23.605555555555558,27.83492063388889,2.617857142875,18.0440476175,25.061250000000015,0.0,0.8,0.2
738,27,2004.0,39.0,2004-09-23,9,1,0,0,0,27.22857143,33.9,23.3,2.542857143,18.64571429,254.95,0.02448999999999999,-0.06745,0.2252571,0.2332,0.10387427499999999,soily,0,1,0,28.98571429,33.9,25.0,2.342857143,18.71714286,33.4,0.0,1.0,0.0,32.03333333333333,23.76111111111111,27.985714285,2.63571428575,18.10511904666667,27.26125000000001,0.0,0.8,0.2
739,13,2004.0,40.0,2004-09-30,9,1,0,0,0,29.14285714,34.4,24.4,3.671428571,17.96428571,8.57,0.033475,0.007625,0.24358,0.1786333,0.115828325,soily,0,1,0,28.64285714,32.2,24.4,2.428571429,18.90428571,16.0,0.0,1.0,0.0,32.09444444444445,23.85,28.092063491111112,2.603571428625,18.197619046666667,25.360000000000014,0.0,0.85,0.15
740,18,2004.0,41.0,2004-10-07,10,1,0,0,0,28.28571429,31.7,24.4,2.557142857,18.07285714,35.7,-0.016800000000000002,0.025266670000000005,0.09047143,0.05836667000000001,0.0393261925,watery,0,0,1,27.22857143,33.9,23.3,2.542857143,18.64571429,254.95,0.0,1.0,0.0,32.34444444444444,23.87777777777778,28.157936507222225,2.600000000125,18.25547619,53.290000000000006,0.0,0.9,0.1
741,16,2004.0,42.0,2004-10-14,10,1,0,0,0,28.12857143,32.2,23.9,3.157142857,18.40285714,41.4,0.027079999999999996,0.09375,0.2360286,0.2138714,0.1426825,soily,0,1,0,29.14285714,34.4,24.4,3.671428571,17.96428571,8.57,0.0,1.0,0.0,32.65,24.02777777777778,28.398412697777776,2.687500000125,18.275119046666667,51.28625000000001,0.0,0.9,0.1
742,16,2004.0,43.0,2004-10-21,10,1,0,0,0,28.28571429,32.2,23.9,2.442857143,17.69571429,18.0,0.0969,0.07463333,0.08211667,0.0797,0.0833375,soily,0,1,0,28.28571429,31.7,24.4,2.557142857,18.07285714,35.7,0.0,0.0,1.0,32.56111111111111,24.116666666666667,28.416666666111112,2.675000000125,18.260119046666667,53.98625000000001,0.0,0.85,0.15
743,20,2004.0,44.0,2004-10-28,10,1,0,0,0,27.5,31.7,23.9,2.371428571,17.76428571,25.2,0.0802,0.088,0.096,0.1182286,0.09560715,soily,0,1,0,28.12857143,32.2,23.9,3.157142857,18.40285714,41.4,0.0,1.0,0.0,32.58888888888889,24.116666666666664,28.42142857111111,2.7464285715,18.334523808333334,53.61125000000001,0.0,0.85,0.15
744,17,2004.0,45.0,2004-11-04,11,1,0,0,0,27.05714286,30.6,22.8,2.4,16.81857143,31.2,0.1337,0.1288,0.24505,0.1911143,0.17466607499999998,grassy,1,0,0,28.28571429,32.2,23.9,2.442857143,17.69571429,18.0,0.0,1.0,0.0,32.52777777777778,24.177777777777777,28.41904761888889,2.7214285715,18.2835714275,54.17375000000001,0.0,0.9,0.1
745,4,2004.0,46.0,2004-11-11,11,1,0,0,0,27.24285714,31.1,23.9,2.4,17.03857143,24.5,0.0199,-0.001350000000000004,0.03900000000000001,0.06477143,0.030580357500000002,watery,0,0,1,27.5,31.7,23.9,2.371428571,17.76428571,25.2,0.0,1.0,0.0,32.5,24.177777777777777,28.37857142833333,2.68928571425,18.25952380833333,54.15250000000001,0.0,0.9,0.1
746,15,2004.0,47.0,2004-11-18,11,1,0,0,0,26.32857143,28.9,23.3,1.857142857,17.00714286,145.8,0.3274,-0.006400000000000003,0.2224857,0.1364714,0.169989275,grassy,1,0,0,27.05714286,30.6,22.8,2.4,16.81857143,31.2,1.0,0.0,0.0,32.41111111111112,24.149999999999995,28.30714285722222,2.696428571375,18.176190475,53.87750000000001,0.05,0.85,0.1
747,8,2004.0,48.0,2004-11-25,11,1,0,0,0,26.32857143,29.4,23.3,1.971428571,14.92142857,24.9,0.0435,-0.06069999999999999,0.1951571,0.2427714,0.105182125,soily,0,1,0,27.24285714,31.1,23.9,2.4,17.03857143,24.5,0.0,0.0,1.0,32.41111111111111,24.183333333333334,28.274603174444444,2.6928571427500003,18.03154761833333,54.94000000000001,0.05,0.8,0.15
748,6,2004.0,49.0,2004-12-02,12,0,0,0,1,25.64285714,28.9,21.1,2.114285714,15.16285714,2.710000000000001,-0.1613,-0.08855,0.2108714,0.2731429,0.058541075,watery,0,0,1,26.32857143,28.9,23.3,1.857142857,17.00714286,145.8,1.0,0.0,0.0,32.25555555555556,24.08888888888889,28.16825396833333,2.607142857,17.904523809166665,41.296250000000015,0.1,0.75,0.15
749,12,2004.0,50.0,2004-12-09,12,0,0,0,1,25.15714286,28.9,20.6,2.357142857,14.70857143,2.8000000000000007,-0.0039000000000000007,-0.0262,0.2083167,0.17965,0.089466675,soily,0,1,0,26.32857143,29.4,23.3,1.971428571,14.92142857,24.9,0.0,1.0,0.0,32.12777777777778,24.055555555555557,28.074603175,2.394642857,17.662738095,43.33750000000001,0.1,0.75,0.15
750,15,2004.0,51.0,2004-12-16,12,0,0,0,1,26.27142857,30.6,22.8,2.242857143,16.62142857,29.32,-0.15165,-0.021400000000000002,0.1828167,0.1342571,0.036005949999999995,watery,0,0,1,25.64285714,28.9,21.1,2.114285714,15.16285714,2.710000000000001,0.0,0.0,1.0,31.97222222222222,23.9,27.941269841666667,2.339285714125,17.366547618333332,39.21375000000001,0.1,0.75,0.15
751,11,2004.0,52.0,2004-12-23,12,0,0,0,1,26.24285714,30.0,22.8,2.057142857,17.14857143,41.3,-0.1261,-0.06296667000000002,0.1994857,0.14035,0.0376922575,watery,0,0,1,25.15714286,28.9,20.6,2.357142857,14.70857143,2.8000000000000007,0.0,1.0,0.0,31.788888888888884,23.688888888888886,27.753968254444445,2.2392857141249998,17.016904761666666,34.38875000000001,0.1,0.75,0.15
752,10,2005.0,53.0,2005-01-01,1,0,0,0,1,25.614285715,29.15,21.950000000000003,2.007142857,15.705,31.49,-0.034016665999999994,-0.06504,0.15982276,0.15897618,0.054935568500000004,watery,0,0,1,26.27142857,30.6,22.8,2.242857143,16.62142857,29.32,0.0,0.0,1.0,31.605555555555554,23.6,27.60555555611111,2.214285714125,16.848214285,35.80375000000001,0.1,0.7,0.2
753,15,2005.0,1.0,2005-01-08,1,0,0,0,1,24.98571429,28.3,21.1,1.957142857,14.26142857,21.68,0.007899999999999997,-0.04963333000000002,0.1246571,0.1004429,0.045841667499999995,watery,0,0,1,26.24285714,30.0,22.8,2.057142857,17.14857143,41.3,0.0,0.0,1.0,31.483333333333334,23.51111111111111,27.452380952777776,2.174999999875,16.780238094999998,37.81625000000001,0.1,0.65,0.25
754,17,2005.0,2.0,2005-01-15,1,0,0,0,1,25.2,28.3,22.2,1.914285714,15.04285714,43.1,0.024350000000000004,-0.019275,0.1335429,0.1272429,0.0664652,soily,0,1,0,25.614285715,29.15,21.950000000000003,2.007142857,15.705,31.49,0.0,0.0,1.0,31.252777777777776,23.34166666666667,27.26111111138889,2.125892857,16.582916666666666,37.85250000000001,0.1,0.6,0.3
755,7,2005.0,3.0,2005-01-22,1,0,0,0,1,25.22857143,28.3,21.7,1.914285714,15.67142857,76.36,-0.1118333,-0.07645,0.2029,0.2233571,0.05949345,watery,0,0,1,24.98571429,28.3,21.1,1.957142857,14.26142857,21.68,0.0,0.0,1.0,31.00277777777778,23.15833333333333,27.059523810277778,2.070535714125,16.237797619166667,37.500000000000014,0.1,0.55,0.35
756,7,2005.0,4.0,2005-01-29,1,0,0,0,1,23.75714286,28.3,17.8,2.657142857,14.09142857,31.85,-0.047900000000000005,0.0431,0.1743,0.1456429,0.078785725,soily,0,1,0,25.2,28.3,22.2,1.914285714,15.04285714,43.1,0.0,1.0,0.0,30.69166666666667,23.002777777777776,26.849206349722223,2.07767857125,16.01672619,24.66250000000001,0.1,0.55,0.35
757,8,2005.0,5.0,2005-02-05,2,0,0,0,1,23.71428571,27.8,19.4,1.971428571,13.77,31.8,0.0442,-0.07579999999999999,0.2056,0.1781429,0.08803572500000001,soily,0,1,0,25.22857143,28.3,21.7,1.914285714,15.67142857,76.36,0.0,0.0,1.0,30.474999999999998,22.852777777777778,26.659523810277776,2.070535714125,15.842321428333333,31.09500000000001,0.1,0.5,0.4
758,9,2005.0,6.0,2005-02-12,2,0,0,0,1,23.31428571,26.7,19.4,3.114285714,12.36285714,6.399999999999999,-0.08174999999999999,-0.03735000000000001,0.2976571,0.3102571,0.12220355000000001,soily,0,1,0,23.75714286,28.3,17.8,2.657142857,14.09142857,31.85,0.0,1.0,0.0,30.16388888888889,22.54722222222222,26.4666666675,2.138392857,15.615059523333334,34.73750000000001,0.1,0.5,0.4
759,12,2005.0,7.0,2005-02-19,2,0,0,0,1,23.41428571,26.7,18.9,3.085714286,12.80714286,5.300000000000001,0.052360000000000004,0.093,0.1756571,0.1842857,0.12632569999999999,soily,0,1,0,23.71428571,27.8,19.4,1.971428571,13.77,31.8,0.0,1.0,0.0,29.797222222222224,22.269444444444446,26.165079365833336,2.09017857125,15.342678570833334,38.362500000000004,0.1,0.5,0.4
760,12,2005.0,8.0,2005-02-26,2,0,0,0,1,24.48571429,27.2,21.7,2.157142857,13.24142857,10.100000000000001,0.1083,-0.048549999999999996,0.1908714,0.1969714,0.1118982,soily,0,1,0,23.31428571,26.7,19.4,3.114285714,12.36285714,6.399999999999999,0.0,1.0,0.0,29.519444444444446,21.991666666666664,25.888888889166665,2.199107142625,14.955654760833333,35.49750000000001,0.1,0.5,0.4
761,5,2005.0,9.0,2005-03-05,3,0,1,0,0,25.02857143,30.6,20.0,2.957142857,14.75,5.920000000000002,-0.1036667,-0.04113333000000001,0.1607,0.1097667,0.031416667499999995,watery,0,0,1,23.41428571,26.7,18.9,3.085714286,12.80714286,5.300000000000001,0.0,1.0,0.0,29.21388888888889,21.71388888888889,25.626984126944443,2.32767857125,14.779464284999998,30.99750000000001,0.1,0.5,0.4
762,4,2005.0,10.0,2005-03-12,3,0,1,0,0,26.01428571,31.1,20.0,4.357142857,15.20428571,3.299999999999997,0.03585666659999999,0.0781,0.2434571,0.2521571,0.15239271665,soily,0,1,0,24.48571429,27.2,21.7,2.157142857,13.24142857,10.100000000000001,0.0,1.0,0.0,28.936111111111114,21.59166666666667,25.415873015833334,2.3464285712499997,14.6193452375,28.32375000000001,0.1,0.55,0.35
763,11,2005.0,11.0,2005-03-19,3,0,1,0,0,25.84285714,33.3,20.0,4.257142857,14.28285714,0.3000000000000007,0.0644,0.010950000000000001,0.1937429,0.2441714,0.128316075,soily,0,1,0,25.02857143,30.6,20.0,2.957142857,14.75,5.920000000000002,0.0,0.0,1.0,28.875,21.375,25.278571428611112,2.4714285712499997,14.622797618333335,26.353750000000012,0.1,0.5,0.4
